home,away,percent,aaa,aab,aac,aad,aae,aaf,aag,aah,aai,aaj,aak,aal,zzzz,aam,aan,aao,aap,aaq,aar,aas,aat,aau,aav,aaw,aax,aay,aaz,aba,aca,ada,aea,afa,aga,aha,aia,aja,aka,ala,ama,ana,aoa,apa,aqa,ara,asa,ata,aua,ava,awa,axa,aya,aza,baa,caa,daa,eaa,faa,gaa,haa,iaa,jaa,kaa,laa,maa,naa,oaa,paa,qaa,raa,saa,taa,uaa,vaa,waa,xaa,ptpa,ptpb,Result
Fremantle,Carlton,0.7747404109941499,11.628457862967693,6.1171980467619065,211.02253613221382,175.1561452963816,386.1786814285954,76.15035199834948,2.873509581140516,60.98363222786224,151.9924121562709,223.2233792116713,375.2157913679422,45.727428396054314,7.035980045351236,11.153419646864108,32.11173988827428,52.63364218836255,68.2203930517134,60.54580263986931,20.985285845312283,20.686799098663332,1520.536773743824,16.539777993342547,29.22949827136384,51.29019882196236,6.6962783311242235,62.58838120576642,83.17288472312265,83.79763980515426,4.345581893538712,18.831448219651193,25.383039252811706,40.82317576709594,28.746952573751095,27.555232993936496,23.94651714055195,20.828492421821203,13.952065752188853,10.259790702134712,202.02279651436777,135.33284816615242,337.35564468052013,90.44553416285373,4.674656593066796,46.92481124548529,127.14645191806233,203.76308364037308,330.90953555843544,47.3672087050135,12.980967838220995,12.198929783403347,49.64127625622702,44.42135227126778,72.7190215032285,46.112199048546,19.08897925430002,16.321529599607565,1448.669044609044,19.71351439382495,26.422078748643454,34.03575311537726,7.056891242609745,49.598628434228274,62.0747977745208,63.61839411032143,7.257254087936654,27.842761872319016,30.028337613585293,59.64590691360868,28.05543674891417,29.61633558340389,29.007223739337686,24.103192964063652,OS,-7.721591406597183,-1.52203750563646,Melbourne,Western Bulldogs,loss
Hawthorn,Collingwood,0.5596211395073123,9.074065673079813,15.444137681030481,211.85346345173383,121.0519104449575,332.90537389669134,58.58328528800031,1.274542867762825,89.60806299649724,160.02858106762315,158.63483464333075,318.6634157109539,52.21799578027433,7.338056326536004,10.719275839753923,50.72355981929694,59.54056494496745,62.08851469598879,54.76669710710334,23.15241266658247,21.49902240676278,1488.4426731878261,8.93105197706572,37.93430466876239,40.51557201303281,4.533564912757239,37.070144653859174,56.78928091434959,68.47505471778601,18.70841507529573,24.81860744158785,17.51729074124614,47.37477727368093,29.52259164689129,27.081075724239643,25.37594041888913,27.397004648901323,6.64983379764368,6.574810269627398,209.6337028422578,186.37314806396554,396.00685090622335,84.1548733572603,4.7184553451019315,54.03808072556352,142.69155907809287,241.7320994213825,384.4236584994754,38.01694399724691,6.411211704920349,9.984747723691616,47.388137481992445,55.55675530960459,71.48162883965526,51.1862483803388,24.54912711084808,11.961150306609465,1548.5959360889074,8.550829374251235,39.97523084313113,50.22707891252401,4.345036715933048,38.49952649841376,71.47677465019761,66.55860316484073,6.606170069271775,16.873244410237813,16.88693106414746,44.257238950417786,26.522372462923617,21.471285809565142,18.875467613985293,20.9523074008496,MCG,-8.53749697462724,-32.452737326369395,West Coast Eagles,North Melbourne,win
Essendon,Sydney Swans,0.25616504454573075,11.888740878919556,5.2569544734873155,199.52280976354623,135.89263651820772,335.41544628175393,78.27415280190762,21.22286143744867,72.16109059925756,139.13662323858873,186.25094836297978,325.3875716015685,56.40147110093548,7.366811204297642,15.94615829382033,44.35271919426704,41.88214767563433,70.26538761235217,49.75343307194368,27.41321537428301,15.430641553591212,1493.9224225892551,14.48542869441699,31.635874082240793,43.06799697773094,7.175383621491741,54.53599909985399,77.90150531025567,72.86839285749562,18.430333420233822,21.899603942124163,21.457153036239923,39.477909223633134,26.80991191990232,27.05644279841118,25.50124254516148,22.18651159337267,13.7648119154692,9.164449748018301,219.49996948219803,172.1896962479001,391.6896657300981,92.03987765467518,6.9798476030352266,78.41853536639391,144.14440614925667,240.2510598349388,384.3954659841955,53.36761765556918,15.150513521293705,8.902088519433754,27.33684807930636,39.49758358293225,71.81082479655068,50.850537949964085,15.933981164326957,20.946031272031902,1662.0850908475097,12.763426072475083,34.20127217881746,39.159656849929355,9.938180350732175,56.04193803572564,61.92280377137564,68.4980720368419,13.172129412774115,24.532665558169022,25.81368715158048,46.00077033987901,29.87603847605361,28.20293504996168,22.04325481027203,26.541128716908315,MCG,0.04218794962698258,37.93145614697234,GWS Giants,Gold Coast Suns,win
Gold Coast Suns,Richmond,0.07871622056632721,7.7642764612466575,9.052325021879978,224.6771256712496,120.74498374970445,345.42210942095403,89.07939535740984,4.4869967219565945,67.4280634219001,138.01293908942824,194.06772155788633,332.08066064731463,47.78179352801858,11.21819410375721,10.272657819813114,64.37095368045294,52.52945426889539,64.56289800057513,54.23844692440457,21.15810987446569,15.082749475594749,1548.035948515345,13.501421064644923,45.92457193897394,41.42527120424482,4.825883168368895,35.92371094030066,69.85854347389711,62.30322013779073,8.151550711232225,21.461009270030033,16.290966536516862,44.96708164755046,31.028545922881722,27.639234308280603,28.56115735589907,24.97581546770425,14.474957416868284,8.135251359015186,199.94417693374595,171.9138974724836,371.85807440622955,98.82499743684684,3.4082706364025044,64.7352584363745,132.36996503299238,237.32390916866595,369.69387420165833,48.15841553405087,11.220993830742248,12.875438571727145,26.4658210532089,47.34378803205347,73.23831471992418,52.74921281960451,18.303651132808213,21.12871340610056,1573.1553992220586,16.736737487086756,13.979615669052343,37.90626430832562,9.172575070743067,56.1821020223442,58.45711553610899,63.9631891989211,7.013277282456075,25.555878139615103,30.101356237013256,53.15353185043511,25.058205534800834,29.31697165650737,23.553314127669935,28.612249144526636,MS,-35.67990473183458,18.77875143901261,Sydney Swans,St Kilda,loss
Adelaide Crows,Port Adelaide,0.6477017339485573,10.89050423971615,9.339248211071753,212.0986158149235,158.32083799201416,370.4194538069376,81.02810516600468,11.746173714509023,61.66104376629601,142.36017009949518,218.39184640464828,360.7520165041434,43.77495709717602,7.961978206125137,13.521883918438064,44.20636462519133,35.508267768283744,71.59647868164039,43.76064391617423,16.411844384776295,11.697198179813242,1539.3388657216854,17.248680734754984,36.403604551967916,45.94787990855887,5.705587742469479,55.33943738411245,73.72086893861362,68.90092247441025,8.134817437296793,19.719093521101414,24.912447454129747,45.048993398692076,28.028487430403942,26.25547572274392,29.220973556828678,21.55683951906819,5.976402513165393,11.16910558734649,230.48701536854435,145.5497667881583,376.03678215670266,58.66791240483532,1.4020978829994206,75.5794451951337,182.98213363408752,185.74008366316892,368.7222172972565,66.22955295005619,10.868783223997974,8.575374858795602,58.41100449805292,66.817623315268,59.93743150348962,57.411027148625465,21.756733484831077,15.243224801432127,1540.585814744231,10.902294624664094,37.21374381811319,37.642713755821134,4.09323497523232,26.570468961999104,97.1604328265986,96.74125365402774,12.768267678520143,22.67669200952661,9.360075867975146,34.3899574132248,26.110993168171387,23.62224201351669,28.40288576416416,23.602443889117218,AO,-15.649529925436028,-18.495326175536178,Geelong Cats,Western Bulldogs,loss
Western Bulldogs,Geelong Cats,0.29148662783129087,10.164809445756203,7.391822917517217,238.1139387019165,128.44408846229686,366.5580271642134,66.11265147598826,1.4825128967281216,101.06317595634918,162.61750290421205,168.62196486174048,331.2394677659525,50.58186719057267,9.663053697909204,10.115288882298183,18.378175306571777,74.8356074539556,60.65136970683642,67.4802364684006,15.19663616631778,21.356389023866022,1611.3085296923264,12.034824253737572,38.1943051335887,55.76945986973477,7.60922009999547,55.28474767640563,97.04222664179187,99.54472753344335,12.163132593281638,18.82081391043458,20.18403161489179,37.05476745265189,27.087361066587516,22.826503125243548,26.91841492136734,22.04980782195065,13.098207207286402,11.199757709826633,230.4600525114544,165.59579110544783,396.05584361690217,101.77588753940003,3.317440670980983,67.0116086630918,144.81122204443113,245.46925966535525,390.28048170978633,59.44366950627401,14.803157651573853,11.890974649284388,34.42080654662393,61.113934118159534,73.2242046374808,53.889255643025265,12.490840735097722,16.031198807014206,1682.8475961964334,12.133098091664356,34.255595946428215,32.531458014719284,9.437792468338174,46.129640276363574,69.53001052046014,72.11685404583464,16.600681118478633,28.243373313724298,21.914160296947124,47.44732232884411,29.896810613113846,20.838325306839796,27.886724823836015,24.272104302935468,MRVL,18.22357839031413,22.1723090166272,Port Adelaide,Adelaide Crows,win
Fremantle,West Coast Eagles,0.17396486668782626,11.125691572593539,8.423439609352382,217.40450722644277,160.63122905927634,378.0357362857191,68.0300703996699,2.9747019162281036,74.59672644557246,157.59848243125418,216.64467584233427,374.24315827358845,47.54548567921087,7.007196009070248,10.230683929372821,39.22234797765486,60.926728437672516,63.00407861034269,57.709160527973864,14.597057169062456,19.33735981973267,1544.107354748765,13.30795559866851,35.84589965427277,42.25803976439247,6.139255666224845,50.757676241153284,91.03457694462453,90.35952796103086,10.469116378707744,22.16628964393024,23.39660785056234,46.48463515341919,26.749390514750218,27.5110465987873,27.78930342811039,24.165698484364242,11.515113777426432,12.728525703254757,219.16027938353608,124.09692709280164,343.2572064763378,60.740284906904435,4.10304764687176,83.55564540221198,156.2876798053605,173.51422645281926,329.80190625817977,55.70544462934896,9.399316238344111,10.818978275852103,55.69517589059512,72.47877035773662,65.82447362714157,56.71960244920558,22.009434685271856,23.450742434993764,1505.8747945657897,18.192471943500724,55.37166680740878,40.87841069478684,7.347240538048573,43.6257255919786,67.40490946163959,57.69940032954215,18.432866931717726,27.219491389253125,20.676240804624122,48.2727554103608,26.48936213160773,24.275778933995518,23.335646690922566,23.418272502116213,OS,-4.744318281319437,9.370878702259464,Carlton,Hawthorn,loss
Carlton,Melbourne,0.17071308163646767,11.590413150437772,12.451958140426942,240.40455930287357,131.86656963323048,372.27112893610405,96.48910683257076,3.33493131861336,62.98496224909706,155.8292903836125,202.35261672807465,358.1819071116871,51.87344174100271,11.3961935676442,8.83978595668067,46.72825525124541,48.084270454253556,62.863804300645704,51.622439809709206,19.017795850860004,13.664305919921514,1631.333808921809,14.94270287876499,40.284415749728694,36.40715062307545,7.011378248521949,45.119725686845655,86.01495955490417,87.92367882206429,9.45145081758733,25.568552374463803,22.64566752271706,49.68918138272174,24.611087349782835,23.92326711668078,25.80144474786754,26.82063859281273,11.196442945880111,8.117297256899839,219.67408514665465,180.27284136775327,399.9469265144079,101.42627552842016,3.317973262771269,39.120795581328764,137.94638959158368,246.94643743943428,384.892827031018,60.41297100353628,12.971213656257394,8.275584801424618,34.33522008540244,46.51586297800215,72.28123693675968,64.5408173480015,14.5052654359677,20.537631847709477,1542.7240112752718,9.190164752995088,31.176167168377575,44.91301143567428,9.495756343971502,52.879839594424155,78.35055951112899,68.86885102173643,7.722488532508077,21.384024082963055,18.47917180066787,35.29295036996751,29.116418211531766,26.080494896349446,25.28853375690428,25.55546176619216,MCG,2.895592498872708,-25.522176827437793,Fremantle,Brisbane Lions,loss
North Melbourne,St Kilda,0.611593739025415,10.970373867415965,13.830492129568528,193.86934106200667,206.21240539102098,400.0817464530276,74.10182755657446,2.3887994216213353,61.37355700661548,152.07682052918744,251.55771616836122,403.63453669754864,62.148930224906564,13.152120879331852,11.68878095761593,35.48987750043251,49.725551548378256,74.89895620079301,55.825691140186144,13.33632197949558,26.429524161705988,1507.3966537198037,15.567039931638973,37.72722131167956,31.083175709731584,7.022879515590224,44.03730381326342,62.813531556729565,68.62408982074396,8.727192041859878,25.42423211421674,17.724058997257238,40.70200016007333,26.894194910559698,28.391506900867885,25.540917650155116,23.479186798517908,9.704322034136322,10.325370234163312,239.9368784486612,125.40571342423843,365.34259187289956,134.64787096869313,5.0513248245276126,49.2922098377045,126.1273517335749,241.52999608555484,367.65734781912977,46.23342989942384,12.515457178855158,9.67528513062288,34.24011022104463,43.02403979812934,76.1943941266895,42.51585736462116,20.568071177245624,18.615973926379464,1637.377980307506,12.764817669664458,32.930497457409075,33.472383680146805,8.574907855009377,42.475286797464314,61.38283364275256,58.249648152111696,8.479048691008247,22.832952193975263,20.998999140681175,49.44584539033509,27.473990251503324,26.83126713687635,23.732648964120568,29.409449980596698,BA,32.650829199571284,-35.67527080700853,Collingwood,Richmond,win
GWS Giants,Brisbane Lions,0.86274809303584,10.673122936935727,10.23871145925496,228.75577519890172,144.3085222964424,373.06429749534414,101.80862908188926,6.0563543241427595,62.06989194432703,163.8139925042983,211.70831171574616,375.5223042200445,51.73766058961759,14.947337999599918,16.583912177455268,43.15636080227985,52.181920934002676,69.68332596777691,65.49949334497877,15.563936213563355,27.64427916473696,1575.9124067286884,14.13180442133581,44.872336847202746,45.010795173372074,8.535389200126467,43.97347049032964,75.48319311867107,76.69370308261823,12.631862119489215,24.861805492518485,20.8186402227633,47.969361798683146,25.41143200455889,27.28080482278523,25.181933854684672,22.830632419561322,15.1016716682646,16.07114373135953,237.39230492332518,137.96312657482446,375.35543149814964,89.40747909301447,5.016954670351382,55.299053575252444,156.4350689273508,212.60123045690634,369.0362993842572,62.08465122028295,12.594414370663525,13.132280849454945,37.74651127403943,40.75032112146581,73.10226545732833,48.26010712880944,19.25327162430494,13.62684972303414,1595.093975957519,23.89018387678439,29.27985086707911,44.004441358792974,8.827672787090385,46.26140005530548,64.51809259538389,74.26554476224914,9.413532159381125,32.665714426542905,24.28651696822349,52.54787379990799,27.658524286312968,24.9751654590051,25.269351325610653,24.118702292422167,GS,-1.2048758953872087,35.00005355598254,Essendon,Melbourne,loss
West Coast Eagles,Collingwood,0.7069166279176164,17.503022755485286,8.945705140650952,228.63205587670723,133.61938541856034,362.25144129526757,78.5480569813809,3.2206095293743524,72.71112908044239,164.8575359610721,187.50284529056387,352.360381251636,51.141088925869795,8.279863247668823,14.163795655170421,47.93903517811903,74.49575407154732,65.24489472542831,63.34392048984112,27.601886937054374,23.890148486998754,1593.9749589131582,16.638494388700146,44.074333361481756,52.975682138957374,11.069448107609716,67.20514511839572,79.88098189232792,75.53988006590843,9.286573386343546,26.243898277850626,34.53524816092482,51.25455108207216,27.297872426321547,24.855155786799102,26.667129338184512,22.683654500423245,8.529966759528737,8.51496205392548,224.32674056845156,163.67462961279313,388.0013701812447,94.43097467145208,4.943691069020386,66.0076161451127,157.3383118156186,229.1464198842765,386.4847316998951,35.603388799449384,8.48224234098407,13.196949544738324,37.47762749639849,55.911351061920925,67.57632576793105,61.437249676067765,28.10982542216962,18.392230061321893,1616.1191872177815,11.710165874850247,39.995046168626224,46.84541578250481,4.86900734318661,42.019905299682755,79.09535493003952,70.91172063296816,11.721234013854355,20.174648882047563,23.937386212829495,56.851447790083554,27.304474492584724,27.29425716191303,22.775093522797057,25.190461480169922,OS,74.67417574045189,-9.69054746527388,Fremantle,Hawthorn,loss
